Batter,Bowler,dismissed,match_played,runs_scored,ball_faced,average,strike_rate,batsman_impact
IK Pathan,SR Watson,0,3,8,8,8.0,100.0,0.675
IK Pathan,Ankit Sharma,0,1,1,3,1.0,33.333,0.21458125
IK Pathan,JP Duminy,0,2,3,6,3.0,50.0,0.33125
IK Pathan,Yuvraj Singh,0,2,5,6,5.0,83.333,0.55208125
IK Pathan,R Vinay Kumar,0,5,13,9,13.0,144.444,0.9840249999999999
IK Pathan,Z Khan,0,5,26,20,26.0,130.0,0.975
IK Pathan,P Kumar,0,6,23,17,23.0,135.294,0.9893375000000001
IK Pathan,JP Faulkner,0,1,8,9,8.0,88.889,0.60555625
IK Pathan,MM Patel,0,3,14,8,14.0,175.0,1.18125
IK Pathan,S Aravind,0,1,7,3,7.0,233.333,1.50208125
IK Pathan,A Nehra,0,3,11,11,11.0,100.0,0.69375
IK Pathan,AD Mathews,0,3,19,15,19.0,126.667,0.91041875
IK Pathan,SB Jakati,0,2,4,6,4.0,66.667,0.44166875
IK Pathan,AB Dinda,0,4,17,9,17.0,188.889,1.2868062500000002
IK Pathan,R Bhatia,0,6,17,16,17.0,106.25,0.7703125
IK Pathan,Iqbal Abdulla,0,1,0,1,0.0,0.0,0.0
IK Pathan,MS Gony,0,3,30,21,30.0,142.857,1.08035625
IK Pathan,NLTC Perera,0,2,6,8,6.0,75.0,0.50625
IK Pathan,Gurkeerat Singh,0,1,1,1,1.0,100.0,0.63125
IK Pathan,PV Tambe,0,1,2,2,2.0,100.0,0.6375
IK Pathan,RP Singh,0,7,68,31,68.0,219.355,1.7959687500000001
IK Pathan,JA Morkel,0,6,50,27,50.0,185.185,1.46990625
IK Pathan,MA Starc,0,1,4,2,4.0,200.0,1.275
IK Pathan,Azhar Mahmood,0,1,1,1,1.0,100.0,0.63125
IK Pathan,M de Lange,0,1,16,5,16.0,320.0,2.1
IK Pathan,DJG Sammy,0,1,5,7,5.0,71.429,0.47768125
IK Pathan,PP Ojha,0,4,11,14,11.0,78.571,0.55981875
IK Pathan,L Balaji,0,4,18,19,18.0,94.737,0.70460625
IK Pathan,P Awana,0,2,19,8,19.0,237.5,1.603125
IK Pathan,KK Cooper,0,2,4,5,4.0,80.0,0.525
IK Pathan,R Rampaul,0,2,29,13,29.0,223.077,1.57548125
IK Pathan,WD Parnell,0,1,5,3,5.0,166.667,1.07291875
IK Pathan,M Muralitharan,0,4,20,15,20.0,133.333,0.95833125
IK Pathan,BW Hilfenhaus,0,1,1,2,1.0,50.0,0.31875
IK Pathan,DJ Hussey,0,2,10,13,10.0,76.923,0.54326875
IK Pathan,JH Kallis,0,3,22,19,22.0,115.789,0.8611812499999999
IK Pathan,M Kartik,0,1,2,2,2.0,100.0,0.6375
IK Pathan,R Sharma,0,1,3,3,3.0,100.0,0.64375
IK Pathan,SK Trivedi,0,4,13,21,13.0,61.905,0.46815625
IK Pathan,Anand Rajan,0,1,4,9,4.0,44.444,0.302775
IK Pathan,AG Murtaza,0,2,7,11,7.0,63.636,0.44147499999999995
IK Pathan,RE van der Merwe,0,1,7,5,7.0,140.0,0.91875
IK Pathan,Harmeet Singh,0,3,8,8,8.0,100.0,0.675
IK Pathan,BA Bhatt,0,1,1,1,1.0,100.0,0.63125
IK Pathan,AB Agarkar,0,1,8,7,8.0,114.286,0.7642875
IK Pathan,A Mithun,0,1,6,7,6.0,85.714,0.5732125
IK Pathan,SW Tait,0,1,8,4,8.0,200.0,1.3
IK Pathan,TL Suman,0,2,4,3,4.0,133.333,0.85833125
IK Pathan,B Lee,0,1,17,9,17.0,188.889,1.2868062500000002
IK Pathan,AD Mascarenhas,0,1,2,2,2.0,100.0,0.6375
IK Pathan,AB McDonald,0,1,1,1,1.0,100.0,0.63125
IK Pathan,RJ Harris,0,2,9,6,9.0,150.0,0.99375
IK Pathan,TM Dilshan,0,1,0,1,0.0,0.0,0.0
IK Pathan,JDP Oram,0,1,2,2,2.0,100.0,0.6375
IK Pathan,P Parameswaran,0,1,1,1,1.0,100.0,0.63125
IK Pathan,SC Ganguly,0,2,10,8,10.0,125.0,0.84375
IK Pathan,VY Mahesh,0,2,8,7,8.0,114.286,0.7642875
IK Pathan,AA Jhunjhunwala,0,1,2,3,2.0,66.667,0.42916875
IK Pathan,JD Ryder,0,1,9,8,9.0,112.5,0.759375
IK Pathan,Pankaj Singh,0,1,2,2,2.0,100.0,0.6375
IK Pathan,S Dhawan,0,1,0,2,0.0,0.0,0.0
IK Pathan,RR Powar,0,1,8,4,8.0,200.0,1.3
IK Pathan,RJ Peterson,0,1,0,1,0.0,0.0,0.0
IK Pathan,DL Vettori,0,2,2,4,2.0,50.0,0.325
IK Pathan,A Singh,0,1,4,1,4.0,400.0,2.525
IK Pathan,DE Bollinger,0,2,25,14,25.0,178.571,1.27231875
IK Pathan,PC Valthaty,0,1,1,3,1.0,33.333,0.21458125
IK Pathan,SK Warne,0,4,39,24,39.0,162.5,1.259375
IK Pathan,AM Salvi,0,1,6,6,6.0,100.0,0.6625
IK Pathan,A Symonds,0,1,5,5,5.0,100.0,0.65625
IK Pathan,Kamran Khan,0,1,0,5,0.0,0.0,0.0
IK Pathan,Joginder Sharma,0,1,1,2,1.0,50.0,0.31875
IK Pathan,A Kumble,0,2,7,4,7.0,175.0,1.1375
IK Pathan,SE Bond,0,1,7,4,7.0,175.0,1.1375
IK Pathan,WPUJC Vaas,0,1,8,4,8.0,200.0,1.3
IK Pathan,FY Fazal,0,1,3,3,3.0,100.0,0.64375
IK Pathan,AP Dole,0,1,3,4,3.0,75.0,0.4875
IK Pathan,ST Jayasuriya,0,1,1,1,1.0,100.0,0.63125
IK Pathan,MF Maharoof,0,2,11,9,11.0,122.222,0.8326374999999999
IK Pathan,T Thushara,0,1,6,5,6.0,120.0,0.7875
IK Pathan,Jaskaran Singh,0,1,0,1,0.0,0.0,0.0
IK Pathan,Shoaib Ahmed,0,1,2,2,2.0,100.0,0.6375
IK Pathan,SM Harwood,0,1,2,4,2.0,50.0,0.325
IK Pathan,M Ntini,0,1,2,5,2.0,40.0,0.2625
IK Pathan,Mohammad Asif,0,1,9,5,9.0,180.0,1.18125
IK Pathan,SM Pollock,0,1,1,1,1.0,100.0,0.63125
IK Pathan,Umar Gul,0,2,11,17,11.0,64.706,0.47316250000000004
IK Pathan,D Salunkhe,0,1,0,2,0.0,0.0,0.0
IK Pathan,VS Yeligati,0,1,8,4,8.0,200.0,1.3
IK Pathan,P Amarnath,0,1,9,3,9.0,300.0,1.93125
AR Bawne,SP Narine,0,1,2,4,2.0,50.0,0.325
AR Bawne,NM Coulter-Nile,0,1,6,3,6.0,200.0,1.2875
AR Bawne,CR Woakes,0,1,4,5,4.0,80.0,0.525
DM Bravo,SN Thakur,0,1,4,1,4.0,400.0,2.525
DM Bravo,DT Christian,0,1,2,4,2.0,50.0,0.325
AP Tare,Mohammed Shami,0,1,5,4,5.0,125.0,0.8125
AP Tare,YS Chahal,0,1,2,2,2.0,100.0,0.6375
AP Tare,R Ashwin,0,1,4,5,4.0,80.0,0.525
AP Tare,MR Marsh,0,1,6,8,6.0,75.0,0.50625
AP Tare,SP Narine,0,2,9,6,9.0,150.0,0.99375
AP Tare,R Dhawan,0,1,1,1,1.0,100.0,0.63125
AP Tare,Sandeep Sharma,0,3,11,10,11.0,110.0,0.75625
AP Tare,PJ Sangwan,0,1,16,8,16.0,200.0,1.35
AP Tare,JD Unadkat,0,1,8,2,8.0,400.0,2.55
AP Tare,TS Mills,0,1,0,3,0.0,0.0,0.0
AP Tare,VR Aaron,0,1,7,6,7.0,116.667,0.77291875
AP Tare,Shakib Al Hasan,0,2,3,10,3.0,30.0,0.20625
AP Tare,DL Chahar,0,1,0,1,0.0,0.0,0.0
AP Tare,Imran Tahir,0,1,4,3,4.0,133.333,0.85833125
AP Tare,S Nadeem,0,2,4,7,4.0,57.143,0.38214375
AP Tare,DW Steyn,0,2,8,11,8.0,72.727,0.5045437500000001
AP Tare,MM Sharma,0,3,14,11,14.0,127.273,0.88295625
AP Tare,STR Binny,0,1,9,4,9.0,225.0,1.4625
AP Tare,Anureet Singh,0,1,3,4,3.0,75.0,0.4875
AP Tare,SR Watson,0,2,19,9,19.0,211.111,1.43819375
AP Tare,MG Johnson,0,1,0,1,0.0,0.0,0.0
AP Tare,JP Duminy,0,1,1,1,1.0,100.0,0.63125
AP Tare,B Stanlake,0,1,9,10,9.0,90.0,0.61875
AP Tare,R Vinay Kumar,0,1,12,8,12.0,150.0,1.0125
AP Tare,P Kumar,0,2,5,5,5.0,100.0,0.65625
AP Tare,JP Faulkner,0,3,30,13,30.0,230.769,1.6298062500000001
AP Tare,A Nehra,0,1,0,1,0.0,0.0,0.0
AP Tare,IK Pathan,0,1,4,2,4.0,200.0,1.275
AP Tare,AB Dinda,0,2,0,8,0.0,0.0,0.0
AP Tare,Iqbal Abdulla,0,1,7,3,7.0,233.333,1.50208125
AP Tare,M Morkel,0,2,8,8,8.0,100.0,0.675
AP Tare,NLTC Perera,0,1,2,3,2.0,66.667,0.42916875
AP Tare,PV Tambe,0,1,12,8,12.0,150.0,1.0125
AP Tare,JA Morkel,0,3,11,16,11.0,68.75,0.4984375
AP Tare,S Ladda,0,1,1,2,1.0,50.0,0.31875
AP Tare,MA Starc,0,1,1,3,1.0,33.333,0.21458125
AP Tare,Azhar Mahmood,0,1,10,5,10.0,200.0,1.3125
AP Tare,IC Pandey,0,2,10,7,10.0,142.857,0.95535625
AP Tare,L Balaji,0,1,15,5,15.0,300.0,1.96875
AP Tare,KK Cooper,0,2,7,8,7.0,87.5,0.590625
AP Tare,VS Malik,0,1,6,10,6.0,60.0,0.4125
AP Tare,WD Parnell,0,1,0,3,0.0,0.0,0.0
AP Tare,BW Hilfenhaus,0,1,9,4,9.0,225.0,1.4625
AP Tare,JH Kallis,0,2,5,4,5.0,125.0,0.8125
AP Tare,SK Trivedi,0,1,8,5,8.0,160.0,1.05
AP Tare,AA Chavan,0,1,9,8,9.0,112.5,0.759375
AP Tare,SW Tait,0,1,8,9,8.0,88.889,0.60555625
AP Tare,AD Mascarenhas,0,1,0,1,0.0,0.0,0.0
AP Tare,SE Bond,0,1,1,3,1.0,33.333,0.21458125
AP Tare,A Uniyal,0,1,15,6,15.0,250.0,1.65625
AD Mathews,Rashid Khan,0,1,2,2,2.0,100.0,0.6375
AD Mathews,HH Pandya,0,1,7,4,7.0,175.0,1.1375
AD Mathews,R Ashwin,0,3,15,18,15.0,83.333,0.61458125
AD Mathews,Mohammed Siraj,0,1,1,3,1.0,33.333,0.21458125
AD Mathews,HV Patel,0,1,1,3,1.0,33.333,0.21458125
AD Mathews,B Kumar,0,2,12,13,12.0,92.308,0.6519250000000001
AD Mathews,J Suchith,0,1,2,3,2.0,66.667,0.42916875
AD Mathews,Kuldeep Yadav,0,1,1,2,1.0,50.0,0.31875
AD Mathews,AR Patel,0,1,5,3,5.0,166.667,1.07291875
AD Mathews,S Kaul,0,2,17,11,17.0,154.545,1.07215625
AD Mathews,UT Yadav,0,4,27,23,27.0,117.391,0.9024437500000001
AD Mathews,TG Southee,0,1,7,4,7.0,175.0,1.1375
AD Mathews,SP Narine,0,5,25,16,25.0,156.25,1.1328125
AD Mathews,AD Russell,0,2,6,9,6.0,66.667,0.45416875
AD Mathews,R Dhawan,0,1,8,8,8.0,100.0,0.675
AD Mathews,DJ Bravo,0,1,4,4,4.0,100.0,0.65
AD Mathews,KA Pollard,0,1,2,5,2.0,40.0,0.2625
AD Mathews,PJ Sangwan,0,1,9,5,9.0,180.0,1.18125
AD Mathews,RA Jadeja,0,1,9,7,9.0,128.571,0.85981875
AD Mathews,VR Aaron,0,1,0,1,0.0,0.0,0.0
AD Mathews,CH Morris,0,1,3,5,3.0,60.0,0.39375
AD Mathews,MC Henriques,0,1,7,4,7.0,175.0,1.1375
AD Mathews,PP Chawla,0,3,17,9,17.0,188.889,1.2868062500000002
AD Mathews,I Sharma,0,1,2,3,2.0,66.667,0.42916875
AD Mathews,A Mishra,0,3,22,17,22.0,129.412,0.9463250000000001
AD Mathews,Harbhajan Singh,0,3,2,5,2.0,40.0,0.2625
AD Mathews,S Nadeem,0,1,4,7,4.0,57.143,0.38214375
AD Mathews,KV Sharma,0,1,8,8,8.0,100.0,0.675
AD Mathews,DW Steyn,0,2,3,5,3.0,60.0,0.39375
AD Mathews,MJ McClenaghan,0,2,14,9,14.0,155.556,1.059725
AD Mathews,SL Malinga,0,2,7,4,7.0,175.0,1.1375
AD Mathews,STR Binny,0,3,12,11,12.0,109.091,0.75681875
AD Mathews,YK Pathan,0,1,20,8,20.0,250.0,1.6875
AD Mathews,SK Raina,0,1,4,6,4.0,66.667,0.44166875
AD Mathews,Anureet Singh,0,1,1,1,1.0,100.0,0.63125
AD Mathews,SR Watson,0,4,13,14,13.0,92.857,0.66160625
AD Mathews,R Vinay Kumar,0,3,8,11,8.0,72.727,0.5045437500000001
AD Mathews,Z Khan,0,2,11,7,11.0,157.143,1.05089375
AD Mathews,P Kumar,0,2,9,5,9.0,180.0,1.18125
AD Mathews,JP Faulkner,0,3,29,21,29.0,138.095,1.04434375
AD Mathews,IK Pathan,0,3,13,14,13.0,92.857,0.66160625
AD Mathews,SB Jakati,0,1,11,13,11.0,84.615,0.5975937499999999
AD Mathews,R Bhatia,0,5,32,31,32.0,103.226,0.8451625
AD Mathews,Iqbal Abdulla,0,1,11,9,11.0,122.222,0.8326374999999999
AD Mathews,M Morkel,0,3,16,7,16.0,228.571,1.52856875
AD Mathews,NLTC Perera,0,2,11,7,11.0,157.143,1.05089375
AD Mathews,RP Singh,0,1,18,11,18.0,163.636,1.135225
AD Mathews,GB Hogg,0,1,9,3,9.0,300.0,1.93125
AD Mathews,JA Morkel,0,1,4,5,4.0,80.0,0.525
AD Mathews,A Ashish Reddy,0,2,3,3,3.0,100.0,0.64375
AD Mathews,J Botha,0,2,16,13,16.0,123.077,0.86923125
AD Mathews,M de Lange,0,1,1,2,1.0,50.0,0.31875
AD Mathews,RN ten Doeschate,0,1,1,3,1.0,33.333,0.21458125
AD Mathews,J Theron,0,1,6,3,6.0,200.0,1.2875
AD Mathews,PP Ojha,0,2,13,11,13.0,118.182,0.8198875000000001
AD Mathews,L Balaji,0,1,2,3,2.0,66.667,0.42916875
AD Mathews,P Awana,0,1,4,4,4.0,100.0,0.65
AD Mathews,KK Cooper,0,2,9,6,9.0,150.0,0.99375
AD Mathews,M Muralitharan,0,4,43,30,43.0,143.333,1.16458125
AD Mathews,JH Kallis,0,3,17,9,17.0,188.889,1.2868062500000002
AD Mathews,M Kartik,0,1,12,9,12.0,133.333,0.90833125
AD Mathews,SK Trivedi,0,1,4,4,4.0,100.0,0.65
AD Mathews,Harmeet Singh,0,1,0,1,0.0,0.0,0.0
AD Mathews,SW Tait,0,1,2,2,2.0,100.0,0.6375
AD Mathews,TL Suman,0,1,8,3,8.0,266.667,1.7166687499999997
AD Mathews,B Lee,0,1,7,3,7.0,233.333,1.50208125
AD Mathews,DP Nannes,0,1,6,4,6.0,150.0,0.975
AD Mathews,AD Mascarenhas,0,1,10,6,10.0,166.667,1.10416875
AD Mathews,KP Appanna,0,1,1,4,1.0,25.0,0.1625
AD Mathews,JD Ryder,0,1,3,4,3.0,75.0,0.4875
AD Mathews,DL Vettori,0,1,5,7,5.0,71.429,0.47768125
AD Mathews,DE Bollinger,0,2,5,7,5.0,71.429,0.47768125
AD Mathews,SJ Srivastava,0,1,5,5,5.0,100.0,0.65625
AD Mathews,A Symonds,0,1,8,13,8.0,61.538,0.43461249999999996
AD Mathews,B Akhil,0,1,7,5,7.0,140.0,0.91875
AD Mathews,A Kumble,0,1,6,5,6.0,120.0,0.7875
AD Mathews,WPUJC Vaas,0,1,7,2,7.0,350.0,2.23125
AD Mathews,JM Kemp,0,1,1,5,1.0,20.0,0.13125
AD Mathews,MF Maharoof,0,1,10,4,10.0,250.0,1.625
AD Mathews,Jaskaran Singh,0,2,17,12,17.0,141.667,0.99166875
AD Mathews,KAJ Roach,0,1,4,3,4.0,133.333,0.85833125
Ankit Sharma,YS Chahal,0,1,2,2,2.0,100.0,0.6375
Ankit Sharma,R Ashwin,0,1,18,8,18.0,225.0,1.51875
Ankit Sharma,DJ Bravo,0,1,0,1,0.0,0.0,0.0
Ankit Sharma,KA Pollard,0,1,1,2,1.0,50.0,0.31875
Ankit Sharma,S Gopal,0,1,4,4,4.0,100.0,0.65
Ankit Sharma,RA Jadeja,0,2,12,9,12.0,133.333,0.90833125
Ankit Sharma,Basil Thampi,0,1,3,2,3.0,150.0,0.95625
Ankit Sharma,AJ Tye,0,1,2,4,2.0,50.0,0.325
Ankit Sharma,KW Richardson,0,1,3,2,3.0,150.0,0.95625
Ankit Sharma,MM Sharma,0,1,8,6,8.0,133.333,0.88333125
Ankit Sharma,SR Watson,0,1,0,1,0.0,0.0,0.0
Ankit Sharma,P Kumar,0,1,9,4,9.0,225.0,1.4625
Ankit Sharma,S Badree,0,1,3,12,3.0,25.0,0.175
Ankit Sharma,M Morkel,0,1,1,1,1.0,100.0,0.63125
Ankit Sharma,D Wiese,0,1,5,2,5.0,250.0,1.59375
Ankit Sharma,MA Starc,0,1,0,1,0.0,0.0,0.0
Ankit Sharma,IC Pandey,0,1,1,1,1.0,100.0,0.63125
Ankit Sharma,L Balaji,0,1,1,2,1.0,50.0,0.31875
Ankit Sharma,DE Bollinger,0,1,0,1,0.0,0.0,0.0
Ankit Sharma,F du Plessis,0,1,14,4,14.0,350.0,2.275
R Bhatia,Mohammed Shami,0,1,2,3,2.0,66.667,0.42916875
R Bhatia,R Ashwin,0,3,7,16,7.0,43.75,0.3171875
R Bhatia,HV Patel,0,2,12,4,12.0,300.0,1.95
R Bhatia,B Kumar,0,3,3,7,3.0,42.857,0.28660625
R Bhatia,JJ Bumrah,0,2,9,6,9.0,150.0,0.99375
R Bhatia,UT Yadav,0,3,13,8,13.0,162.5,1.096875
R Bhatia,TG Southee,0,1,0,1,0.0,0.0,0.0
R Bhatia,DJ Bravo,0,1,6,2,6.0,300.0,1.9125
R Bhatia,PJ Cummins,0,1,2,3,2.0,66.667,0.42916875
R Bhatia,RA Jadeja,0,5,18,15,18.0,120.0,0.8625
R Bhatia,JD Unadkat,0,2,3,5,3.0,60.0,0.39375
R Bhatia,CJ Jordan,0,1,7,2,7.0,350.0,2.23125
R Bhatia,PP Chawla,0,1,1,2,1.0,50.0,0.31875
R Bhatia,A Mishra,0,2,3,5,3.0,60.0,0.39375
R Bhatia,KW Richardson,0,1,4,3,4.0,133.333,0.85833125
R Bhatia,Harbhajan Singh,0,2,4,6,4.0,66.667,0.44166875
R Bhatia,S Nadeem,0,3,10,13,10.0,76.923,0.54326875
R Bhatia,KV Sharma,0,1,2,2,2.0,100.0,0.6375
R Bhatia,DW Steyn,0,2,5,6,5.0,83.333,0.55208125
R Bhatia,MM Sharma,0,2,6,4,6.0,150.0,0.975
R Bhatia,SL Malinga,0,5,12,13,12.0,92.308,0.6519250000000001
R Bhatia,SR Watson,0,2,11,7,11.0,157.143,1.05089375
R Bhatia,JP Duminy,0,1,1,4,1.0,25.0,0.1625
R Bhatia,CJ Anderson,0,1,9,5,9.0,180.0,1.18125
R Bhatia,Yuvraj Singh,0,2,3,6,3.0,50.0,0.33125
R Bhatia,R Vinay Kumar,0,4,20,8,20.0,250.0,1.6875
R Bhatia,Z Khan,0,1,4,2,4.0,200.0,1.275
R Bhatia,P Kumar,0,1,4,3,4.0,133.333,0.85833125
R Bhatia,A Nehra,0,2,3,4,3.0,75.0,0.4875
R Bhatia,IK Pathan,0,4,3,13,3.0,23.077,0.16298125000000002
R Bhatia,AD Mathews,0,1,7,4,7.0,175.0,1.1375
R Bhatia,SB Jakati,0,1,1,1,1.0,100.0,0.63125
R Bhatia,Iqbal Abdulla,0,1,2,3,2.0,66.667,0.42916875
R Bhatia,M Morkel,0,2,10,10,10.0,100.0,0.6875
R Bhatia,RP Singh,0,5,19,14,19.0,135.714,0.9669625
R Bhatia,JA Morkel,0,1,1,4,1.0,25.0,0.1625
R Bhatia,Azhar Mahmood,0,1,2,2,2.0,100.0,0.6375
R Bhatia,IC Pandey,0,1,3,5,3.0,60.0,0.39375
R Bhatia,J Botha,0,1,2,3,2.0,66.667,0.42916875
R Bhatia,AN Ahmed,0,1,8,3,8.0,266.667,1.7166687499999997
R Bhatia,PP Ojha,0,1,0,1,0.0,0.0,0.0
R Bhatia,L Balaji,0,1,4,2,4.0,200.0,1.275
R Bhatia,P Awana,0,1,14,4,14.0,350.0,2.275
R Bhatia,S Rana,0,1,1,1,1.0,100.0,0.63125
R Bhatia,WD Parnell,0,3,15,9,15.0,166.667,1.13541875
R Bhatia,M Muralitharan,0,2,2,5,2.0,40.0,0.2625
R Bhatia,BW Hilfenhaus,0,2,1,3,1.0,33.333,0.21458125
R Bhatia,R Sharma,0,1,11,5,11.0,220.0,1.44375
R Bhatia,SK Trivedi,0,2,13,8,13.0,162.5,1.096875
R Bhatia,RE van der Merwe,0,1,0,1,0.0,0.0,0.0
R Bhatia,Harmeet Singh,0,1,3,2,3.0,150.0,0.95625
R Bhatia,S Sreesanth,0,2,17,7,17.0,242.857,1.6241062499999999
R Bhatia,SW Tait,0,1,0,1,0.0,0.0,0.0
R Bhatia,B Lee,0,2,1,4,1.0,25.0,0.1625
R Bhatia,JEC Franklin,0,1,1,1,1.0,100.0,0.63125
R Bhatia,Joginder Sharma,0,1,15,5,15.0,300.0,1.96875
R Bhatia,RR Raje,0,1,1,3,1.0,33.333,0.21458125
R Bhatia,SM Pollock,0,1,1,1,1.0,100.0,0.63125
A Zampa,A Mishra,0,1,5,6,5.0,83.333,0.55208125
A Zampa,Z Khan,0,1,0,1,0.0,0.0,0.0
A Zampa,A Nehra,0,1,0,1,0.0,0.0,0.0
AB Dinda,DJ Bravo,0,1,2,2,2.0,100.0,0.6375
AB Dinda,KA Pollard,0,1,1,2,1.0,50.0,0.31875
AB Dinda,PJ Cummins,0,1,0,1,0.0,0.0,0.0
AB Dinda,A Mishra,0,2,2,3,2.0,66.667,0.42916875
AB Dinda,Harbhajan Singh,0,1,0,3,0.0,0.0,0.0
AB Dinda,DW Steyn,0,1,0,2,0.0,0.0,0.0
AB Dinda,CH Gayle,0,2,6,5,6.0,120.0,0.7875
AB Dinda,SL Malinga,0,3,1,6,1.0,16.667,0.11041875000000001
AB Dinda,SR Watson,0,1,0,1,0.0,0.0,0.0
AB Dinda,MG Johnson,0,1,2,5,2.0,40.0,0.2625
AB Dinda,R Vinay Kumar,0,1,0,1,0.0,0.0,0.0
AB Dinda,Z Khan,0,1,5,5,5.0,100.0,0.65625
AB Dinda,PV Tambe,0,1,0,3,0.0,0.0,0.0
AB Dinda,RP Singh,0,2,3,3,3.0,100.0,0.64375
AB Dinda,P Awana,0,1,1,4,1.0,25.0,0.1625
AB Dinda,AD Mascarenhas,0,1,1,1,1.0,100.0,0.63125
AB Dinda,Sohail Tanvir,0,1,1,2,1.0,50.0,0.31875
AB Dinda,DJ Thornely,0,1,1,1,1.0,100.0,0.63125
Iqbal Abdulla,HH Pandya,0,1,1,3,1.0,33.333,0.21458125
Iqbal Abdulla,B Kumar,0,1,4,2,4.0,200.0,1.275
Iqbal Abdulla,JJ Bumrah,0,1,13,8,13.0,162.5,1.096875
Iqbal Abdulla,TG Southee,0,1,3,3,3.0,100.0,0.64375
Iqbal Abdulla,DJ Bravo,0,2,16,13,16.0,123.077,0.86923125
Iqbal Abdulla,PJ Cummins,0,1,3,3,3.0,100.0,0.64375
Iqbal Abdulla,RA Jadeja,0,1,2,4,2.0,50.0,0.325
Iqbal Abdulla,CH Morris,0,1,2,4,2.0,50.0,0.325
Iqbal Abdulla,Harbhajan Singh,0,1,2,3,2.0,66.667,0.42916875
Iqbal Abdulla,MJ McClenaghan,0,1,1,2,1.0,50.0,0.31875
Iqbal Abdulla,SL Malinga,0,2,9,11,9.0,81.818,0.5676125
Iqbal Abdulla,MG Johnson,0,1,0,1,0.0,0.0,0.0
Iqbal Abdulla,R Vinay Kumar,0,1,5,4,5.0,125.0,0.8125
Iqbal Abdulla,P Kumar,0,1,2,2,2.0,100.0,0.6375
Iqbal Abdulla,DR Smith,0,1,3,3,3.0,100.0,0.64375
Iqbal Abdulla,SB Jakati,0,1,10,6,10.0,166.667,1.10416875
Iqbal Abdulla,RP Singh,0,1,6,3,6.0,200.0,1.2875
Iqbal Abdulla,KK Cooper,0,1,1,2,1.0,50.0,0.31875
Iqbal Abdulla,M Muralitharan,0,2,1,3,1.0,33.333,0.21458125
Iqbal Abdulla,Anand Rajan,0,1,2,3,2.0,66.667,0.42916875
Iqbal Abdulla,RE van der Merwe,0,1,1,1,1.0,100.0,0.63125
Iqbal Abdulla,MF Maharoof,0,1,1,2,1.0,50.0,0.31875
ER Dwivedi,YS Chahal,0,1,5,2,5.0,250.0,1.59375
ER Dwivedi,B Kumar,0,1,5,6,5.0,83.333,0.55208125
ER Dwivedi,CJ Jordan,0,1,2,4,2.0,50.0,0.325
ER Dwivedi,SR Watson,0,1,12,3,12.0,400.0,2.575
R Sathish,R Ashwin,0,1,2,2,2.0,100.0,0.6375
R Sathish,B Kumar,0,1,4,5,4.0,80.0,0.525
R Sathish,S Kaul,0,1,1,1,1.0,100.0,0.63125
R Sathish,UT Yadav,0,1,10,4,10.0,250.0,1.625
R Sathish,DJ Bravo,0,2,7,6,7.0,116.667,0.77291875
R Sathish,M Ashwin,0,1,0,1,0.0,0.0,0.0
R Sathish,Mustafizur Rahman,0,1,4,4,4.0,100.0,0.65
R Sathish,JD Unadkat,0,1,1,2,1.0,50.0,0.31875
R Sathish,CH Morris,0,1,1,1,1.0,100.0,0.63125
R Sathish,MC Henriques,0,2,8,4,8.0,200.0,1.3
R Sathish,PP Chawla,0,1,10,7,10.0,142.857,0.95535625
R Sathish,I Sharma,0,1,0,1,0.0,0.0,0.0
R Sathish,A Mishra,0,2,19,11,19.0,172.727,1.19829375
R Sathish,KV Sharma,0,1,3,3,3.0,100.0,0.64375
R Sathish,DW Steyn,0,1,2,6,2.0,33.333,0.22083124999999998
R Sathish,CH Gayle,0,2,16,11,16.0,145.455,1.0090937500000001
R Sathish,CR Brathwaite,0,1,5,3,5.0,166.667,1.07291875
R Sathish,SR Watson,0,1,1,2,1.0,50.0,0.31875
R Sathish,Ankit Sharma,0,1,1,1,1.0,100.0,0.63125
R Sathish,MK Tiwary,0,1,1,2,1.0,50.0,0.31875
R Sathish,R Vinay Kumar,0,3,20,13,20.0,153.846,1.0865375
R Sathish,Z Khan,0,1,11,10,11.0,110.0,0.75625
R Sathish,P Kumar,0,1,1,1,1.0,100.0,0.63125
R Sathish,JP Faulkner,0,2,8,7,8.0,114.286,0.7642875
R Sathish,A Nehra,0,1,1,4,1.0,25.0,0.1625
R Sathish,IK Pathan,0,1,4,4,4.0,100.0,0.65
R Sathish,AD Mathews,0,1,3,2,3.0,150.0,0.95625
R Sathish,SB Jakati,0,2,3,6,3.0,50.0,0.33125
R Sathish,M Morkel,0,1,10,4,10.0,250.0,1.625
R Sathish,NLTC Perera,0,2,4,8,4.0,50.0,0.3375
R Sathish,JA Morkel,0,3,10,14,10.0,71.429,0.5089312500000001
R Sathish,RS Bopara,0,1,9,4,9.0,225.0,1.4625
R Sathish,J Botha,0,1,3,3,3.0,100.0,0.64375
R Sathish,DJG Sammy,0,1,2,3,2.0,66.667,0.42916875
R Sathish,PP Ojha,0,1,1,2,1.0,50.0,0.31875
R Sathish,R Rampaul,0,1,1,3,1.0,33.333,0.21458125
R Sathish,M Muralitharan,0,2,1,2,1.0,50.0,0.31875
R Sathish,JH Kallis,0,1,9,5,9.0,180.0,1.18125
